scenario_source,scenario,sector,technology,region,year,tmsr,smsp
weo_2020,sds,coal,coal,global,2020,1,0
weo_2020,sds,coal,coal,global,2021,0.9558949118552595,-0.02479258683818519
weo_2020,sds,coal,coal,global,2022,0.911789823710519,-0.04958517367637038
weo_2020,sds,coal,coal,global,2023,0.8676847355657784,-0.07437776051455566
weo_2020,sds,coal,coal,global,2024,0.8235796474210378,-0.09917034735274086
weo_2020,sds,coal,coal,global,2025,0.7794745592762974,-0.12396293419092604
weo_2020,sds,coal,coal,global,2026,0.7425508897544972,-0.14471866377930118
weo_2020,sds,coal,coal,global,2027,0.705627220232697,-0.1654743933676763
weo_2020,sds,coal,coal,global,2028,0.6687035507108968,-0.18623012295605137
weo_2020,sds,coal,coal,global,2029,0.6317798811890967,-0.2069858525444265
weo_2020,sds,coal,coal,global,2030,0.5948562116672964,-0.22774158213280163
weo_2020,sds,coal,coal,global,2031,0.5697122655462581,-0.24187563092133876
weo_2020,sds,coal,coal,global,2032,0.5445683194252198,-0.25600967970987587
weo_2020,sds,coal,coal,global,2033,0.5194243733041815,-0.27014372849841295
weo_2020,sds,coal,coal,global,2034,0.49428042718314313,-0.2842777772869501
weo_2020,sds,coal,coal,global,2035,0.4691364810621048,-0.2984118260754872
weo_2020,sds,coal,coal,global,2036,0.4439925349410665,-0.3125458748640243
weo_2020,sds,coal,coal,global,2037,0.4188485888200282,-0.32667992365256143
weo_2020,sds,coal,coal,global,2038,0.39370464269898997,-0.3408139724410985
weo_2020,sds,coal,coal,global,2039,0.36856069657795165,-0.35494802122963565
weo_2020,sds,coal,coal,global,2040,0.3434167504569132,-0.3690820700181728
weo_2020,sds,oil and gas,gas,global,2020,1,0
weo_2020,sds,oil and gas,gas,global,2021,1.003162531699474,0.0013535830140654298
weo_2020,sds,oil and gas,gas,global,2022,1.0063250633989476,0.0027071660281307646
weo_2020,sds,oil and gas,gas,global,2023,1.0094875950984212,0.0040607490421961
weo_2020,sds,oil and gas,gas,global,2024,1.0126501267978951,0.005414332056261529
weo_2020,sds,oil and gas,gas,global,2025,1.0158126584973688,0.006767915070326864
weo_2020,sds,oil and gas,gas,global,2026,1.0076052731345717,0.0032551036671021783
weo_2020,sds,oil and gas,gas,global,2027,0.9993978877717745,-2.577077361225074e-4
weo_2020,sds,oil and gas,gas,global,2028,0.9911905024089773,-0.0037705191393472407
weo_2020,sds,oil and gas,gas,global,2029,0.98298311704618,-0.007283330542571974
weo_2020,sds,oil and gas,gas,global,2030,0.9747757316833828,-0.01079614194579666
weo_2020,sds,oil and gas,gas,global,2031,0.9639555091968601,-0.015427263704545334
weo_2020,sds,oil and gas,gas,global,2032,0.9531352867103373,-0.020058385463294057
weo_2020,sds,oil and gas,gas,global,2033,0.9423150642238145,-0.02468950722204273
weo_2020,sds,oil and gas,gas,global,2034,0.9314948417372918,-0.029320628980791408
weo_2020,sds,oil and gas,gas,global,2035,0.9206746192507691,-0.03395175073954008
weo_2020,sds,oil and gas,gas,global,2036,0.9098543967642463,-0.0385828724982888
weo_2020,sds,oil and gas,gas,global,2037,0.8990341742777235,-0.04321399425703748
weo_2020,sds,oil and gas,gas,global,2038,0.8882139517912008,-0.04784511601578615
weo_2020,sds,oil and gas,gas,global,2039,0.8773937293046778,-0.052476237774534876
weo_2020,sds,oil and gas,gas,global,2040,0.8665735068181551,-0.05710735953328355
weo_2020,sds,oil and gas,oil,global,2020,1,0
weo_2020,sds,oil and gas,oil,global,2021,0.9907908070203882,-9.088119489014574e-5
weo_2020,sds,oil and gas,oil,global,2022,0.9815816140407765,-1.8176238978029148e-4
weo_2020,sds,oil and gas,oil,global,2023,0.9723724210611648,-2.7264358467043575e-4
weo_2020,sds,oil and gas,oil,global,2024,0.9631632280815532,-3.6352477956058004e-4
weo_2020,sds,oil and gas,oil,global,2025,0.9539540351019414,-4.5440597445072574e-4
weo_2020,sds,oil and gas,oil,global,2026,0.9414615646252509,-5.776882909973567e-4
weo_2020,sds,oil and gas,oil,global,2027,0.9289690941485602,-7.009706075439892e-4
weo_2020,sds,oil and gas,oil,global,2028,0.9164766236718696,-8.242529240906201e-4
weo_2020,sds,oil and gas,oil,global,2029,0.9039841531951789,-9.475352406372525e-4
weo_2020,sds,oil and gas,oil,global,2030,0.8914916827184882,-0.0010708175571838834
weo_2020,sds,oil and gas,oil,global,2031,0.8704110617464969,-0.001278852292388402
weo_2020,sds,oil and gas,oil,global,2032,0.8493304407745055,-0.0014868870275929205
weo_2020,sds,oil and gas,oil,global,2033,0.8282498198025141,-0.001694921762797439
weo_2020,sds,oil and gas,oil,global,2034,0.8071691988305226,-0.0019029564980019573
weo_2020,sds,oil and gas,oil,global,2035,0.7860885778585313,-0.002110991233206476
weo_2020,sds,oil and gas,oil,global,2036,0.7650079568865399,-0.0023190259684109944
weo_2020,sds,oil and gas,oil,global,2037,0.7439273359145484,-0.002527060703615513
weo_2020,sds,oil and gas,oil,global,2038,0.722846714942557,-0.002735095438820031
weo_2020,sds,oil and gas,oil,global,2039,0.7017660939705657,-0.0029431301740245495
weo_2020,sds,oil and gas,oil,global,2040,0.6806854729985743,-0.003151164909229068
weo_2020,sps,coal,coal,global,2020,1,0
weo_2020,sps,coal,coal,global,2021,0.9845689842607502,-0.008749912648797722
weo_2020,sps,coal,coal,global,2022,0.9691379685215007,-0.01749982529759535
weo_2020,sps,coal,coal,global,2023,0.953706952782251,-0.026249737946393074
weo_2020,sps,coal,coal,global,2024,0.9382759370430013,-0.0349996505951908
weo_2020,sps,coal,coal,global,2025,0.9228449213037515,-0.04374956324398852
weo_2020,sps,coal,coal,global,2026,0.9189732330511787,-0.045944942639994185
weo_2020,sps,coal,coal,global,2027,0.915101544798606,-0.048140322035999855
weo_2020,sps,coal,coal,global,2028,0.9112298565460333,-0.05033570143200552
weo_2020,sps,coal,coal,global,2029,0.9073581682934605,-0.05253108082801119
weo_2020,sps,coal,coal,global,2030,0.9034864800408877,-0.05472646022401686
weo_2020,sps,coal,coal,global,2031,0.8986178396457608,-0.057487145514967086
weo_2020,sps,coal,coal,global,2032,0.8937491992506341,-0.06024783080591723
weo_2020,sps,coal,coal,global,2033,0.8888805588555072,-0.06300851609686747
weo_2020,sps,coal,coal,global,2034,0.8840119184603805,-0.06576920138781761
weo_2020,sps,coal,coal,global,2035,0.8791432780652536,-0.06852988667876785
weo_2020,sps,coal,coal,global,2036,0.8742746376701267,-0.07129057196971808
weo_2020,sps,coal,coal,global,2037,0.869405997275,-0.07405125726066822
weo_2020,sps,coal,coal,global,2038,0.8645373568798731,-0.07681194255161845
weo_2020,sps,coal,coal,global,2039,0.8596687164847464,-0.07957262784256859
weo_2020,sps,coal,coal,global,2040,0.8548000760896195,-0.08233331313351883
weo_2020,sps,oil and gas,gas,global,2020,1,0
weo_2020,sps,oil and gas,gas,global,2021,1.0108745657088507,0.0046016881232567525
weo_2020,sps,oil and gas,gas,global,2022,1.0217491314177014,0.009203376246513505
weo_2020,sps,oil and gas,gas,global,2023,1.0326236971265519,0.013805064369770165
weo_2020,sps,oil and gas,gas,global,2024,1.0434982628354026,0.018406752493026916
weo_2020,sps,oil and gas,gas,global,2025,1.0543728285442533,0.02300844061628367
weo_2020,sps,oil and gas,gas,global,2026,1.0666762358221604,0.02821475824423796
weo_2020,sps,oil and gas,gas,global,2027,1.0789796431000678,0.03342107587219225
weo_2020,sps,oil and gas,gas,global,2028,1.091283050377975,0.03862739350014645
weo_2020,sps,oil and gas,gas,global,2029,1.103586457655882,0.043833711128100736
weo_2020,sps,oil and gas,gas,global,2030,1.1158898649337894,0.049040028756055024
weo_2020,sps,oil and gas,gas,global,2031,1.1306034898118733,0.05526625559253712
weo_2020,sps,oil and gas,gas,global,2032,1.1453171146899572,0.06149248242901921
weo_2020,sps,oil and gas,gas,global,2033,1.1600307395680411,0.0677187092655013
weo_2020,sps,oil and gas,gas,global,2034,1.1747443644461253,0.0739449361019834
weo_2020,sps,oil and gas,gas,global,2035,1.1894579893242094,0.08017116293846559
weo_2020,sps,oil and gas,gas,global,2036,1.2041716142022934,0.08639738977494768
weo_2020,sps,oil and gas,gas,global,2037,1.2188852390803773,0.09262361661142977
weo_2020,sps,oil and gas,gas,global,2038,1.2335988639584612,0.09884984344791187
weo_2020,sps,oil and gas,gas,global,2039,1.2483124888365453,0.10507607028439396
weo_2020,sps,oil and gas,gas,global,2040,1.2630261137146293,0.11130229712087605
weo_2020,sps,oil and gas,oil,global,2020,1,0
weo_2020,sps,oil and gas,oil,global,2021,1.0035441383383268,3.475109699102487e-5
weo_2020,sps,oil and gas,oil,global,2022,1.0070882766766533,6.950219398204974e-5
weo_2020,sps,oil and gas,oil,global,2023,1.0106324150149801,1.0425329097307462e-4
weo_2020,sps,oil and gas,oil,global,2024,1.0141765533533067,0.00013900438796409949
weo_2020,sps,oil and gas,oil,global,2025,1.0177206916916335,1.7375548495512436e-4
weo_2020,sps,oil and gas,oil,global,2026,1.02431082622203,2.3837327985695475e-4
weo_2020,sps,oil and gas,oil,global,2027,1.0309009607524264,3.0299107475878517e-4
weo_2020,sps,oil and gas,oil,global,2028,1.037491095282823,3.6760886966061556e-4
weo_2020,sps,oil and gas,oil,global,2029,1.0440812298132194,4.3222666456244594e-4
weo_2020,sps,oil and gas,oil,global,2030,1.0506713643436156,4.968444594642764e-4
weo_2020,sps,oil and gas,oil,global,2031,1.051367733237468,5.036725177006312e-4
weo_2020,sps,oil and gas,oil,global,2032,1.0520641021313202,5.10500575936986e-4
weo_2020,sps,oil and gas,oil,global,2033,1.0527604710251726,5.173286341733424e-4
weo_2020,sps,oil and gas,oil,global,2034,1.053456839919025,5.241566924096973e-4
weo_2020,sps,oil and gas,oil,global,2035,1.054153208812877,5.309847506460521e-4
weo_2020,sps,oil and gas,oil,global,2036,1.0548495777067295,5.37812808882407e-4
weo_2020,sps,oil and gas,oil,global,2037,1.0555459466005817,5.446408671187619e-4
weo_2020,sps,oil and gas,oil,global,2038,1.056242315494434,5.514689253551182e-4
weo_2020,sps,oil and gas,oil,global,2039,1.0569386843882864,5.58296983591473e-4
weo_2020,sps,oil and gas,oil,global,2040,1.0576350532821386,5.65125041827828e-4
weo_2020,sps,power,renewablescap,advanced economies,2020,1,0
weo_2020,sps,power,renewablescap,advanced economies,2021,1.093802516,0.018905041
weo_2020,sps,power,renewablescap,advanced economies,2022,1.187605031,0.037810082
weo_2020,sps,power,renewablescap,advanced economies,2023,1.281407547,0.056715123
weo_2020,sps,power,renewablescap,advanced economies,2024,1.375210062,0.075620164
weo_2020,sps,power,renewablescap,advanced economies,2025,1.469012578,0.094525205
weo_2020,sps,power,renewablescap,advanced economies,2026,1.552106481,0.111272022
weo_2020,sps,power,renewablescap,advanced economies,2027,1.635200384,0.12801884
weo_2020,sps,power,renewablescap,advanced economies,2028,1.718294287,0.144765658
weo_2020,sps,power,renewablescap,advanced economies,2029,1.80138819,0.161512476
weo_2020,sps,power,renewablescap,advanced economies,2030,1.884482093,0.178259293
weo_2020,sps,power,renewablescap,advanced economies,2031,1.9509684040000002,0.191659002
weo_2020,sps,power,renewablescap,advanced economies,2032,2.017454715,0.205058712
weo_2020,sps,power,renewablescap,advanced economies,2033,2.0839410259999998,0.218458421
weo_2020,sps,power,renewablescap,advanced economies,2034,2.150427337,0.23185813
weo_2020,sps,power,renewablescap,advanced economies,2035,2.2169136480000002,0.245257839
weo_2020,sps,power,renewablescap,advanced economies,2036,2.283399959,0.258657548
weo_2020,sps,power,renewablescap,advanced economies,2037,2.34988627,0.272057258
weo_2020,sps,power,renewablescap,advanced economies,2038,2.416372581,0.285456967
weo_2020,sps,power,renewablescap,advanced economies,2039,2.4828588920000003,0.298856676
weo_2020,sps,power,renewablescap,advanced economies,2040,2.5493452029999997,0.312256385
weo_2020,sps,power,renewablescap,advanced economies,2041,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2042,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2043,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2044,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2045,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2046,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2047,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2048,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2049,0,-0.201540873
weo_2020,sps,power,renewablescap,advanced economies,2050,0,-0.201540873
weo_2020,sps,power,renewablescap,africa,2020,1,0
weo_2020,sps,power,renewablescap,africa,2021,1.240535416,0.015362038
weo_2020,sps,power,renewablescap,africa,2022,1.481070831,0.030724076
weo_2020,sps,power,renewablescap,africa,2023,1.721606247,0.046086114
weo_2020,sps,power,renewablescap,africa,2024,1.9621416630000001,0.061448151
weo_2020,sps,power,renewablescap,africa,2025,2.202677079,0.076810189
weo_2020,sps,power,renewablescap,africa,2026,2.8752047970000003,0.119761853
weo_2020,sps,power,renewablescap,africa,2027,3.547732516,0.162713517
weo_2020,sps,power,renewablescap,africa,2028,4.220260235,0.20566518
weo_2020,sps,power,renewablescap,africa,2029,4.892787954,0.248616844
weo_2020,sps,power,renewablescap,africa,2030,5.565315673,0.291568508
weo_2020,sps,power,renewablescap,africa,2031,6.358681824,0.34223764
weo_2020,sps,power,renewablescap,africa,2032,7.152047974,0.392906772
weo_2020,sps,power,renewablescap,africa,2033,7.945414125,0.443575905
weo_2020,sps,power,renewablescap,africa,2034,8.738780276,0.494245037
weo_2020,sps,power,renewablescap,africa,2035,9.532146427,0.54491417
weo_2020,sps,power,renewablescap,africa,2036,10.325512577,0.595583302
weo_2020,sps,power,renewablescap,africa,2037,11.11887873,0.646252435
weo_2020,sps,power,renewablescap,africa,2038,11.91224488,0.696921567
weo_2020,sps,power,renewablescap,africa,2039,12.70561103,0.7475907
weo_2020,sps,power,renewablescap,africa,2040,13.49897718,0.798259832
weo_2020,sps,power,renewablescap,africa,2041,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2042,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2043,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2044,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2045,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2046,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2047,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2048,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2049,0,-0.063866012
weo_2020,sps,power,renewablescap,africa,2050,0,-0.063866012
weo_2020,sps,power,renewablescap,asia pacific,2020,1,0
weo_2020,sps,power,renewablescap,asia pacific,2021,1.132072434,0.02398644
weo_2020,sps,power,renewablescap,asia pacific,2022,1.264144867,0.047972879
weo_2020,sps,power,renewablescap,asia pacific,2023,1.396217301,0.071959319
weo_2020,sps,power,renewablescap,asia pacific,2024,1.528289734,0.095945759
weo_2020,sps,power,renewablescap,asia pacific,2025,1.660362168,0.119932198
weo_2020,sps,power,renewablescap,asia pacific,2026,1.826403865,0.150087993
weo_2020,sps,power,renewablescap,asia pacific,2027,1.992445563,0.180243787
weo_2020,sps,power,renewablescap,asia pacific,2028,2.1584872600000002,0.210399582
weo_2020,sps,power,renewablescap,asia pacific,2029,2.324528958,0.240555376
weo_2020,sps,power,renewablescap,asia pacific,2030,2.490570655,0.27071117
weo_2020,sps,power,renewablescap,asia pacific,2031,2.694096022,0.307674591
weo_2020,sps,power,renewablescap,asia pacific,2032,2.897621389,0.344638012
weo_2020,sps,power,renewablescap,asia pacific,2033,3.101146757,0.381601433
weo_2020,sps,power,renewablescap,asia pacific,2034,3.304672124,0.418564854
weo_2020,sps,power,renewablescap,asia pacific,2035,3.508197491,0.455528275
weo_2020,sps,power,renewablescap,asia pacific,2036,3.711722858,0.492491695
weo_2020,sps,power,renewablescap,asia pacific,2037,3.915248225,0.529455116
weo_2020,sps,power,renewablescap,asia pacific,2038,4.118773592,0.566418537
weo_2020,sps,power,renewablescap,asia pacific,2039,4.3222989599999995,0.603381958
weo_2020,sps,power,renewablescap,asia pacific,2040,4.5258243270000005,0.640345379
weo_2020,sps,power,renewablescap,asia pacific,2041,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2042,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2043,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2044,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2045,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2046,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2047,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2048,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2049,0,-0.181615792
weo_2020,sps,power,renewablescap,asia pacific,2050,0,-0.181615792
weo_2020,sps,power,renewablescap,brazil,2020,1,0
weo_2020,sps,power,renewablescap,brazil,2021,1.107532751,0.019655624
weo_2020,sps,power,renewablescap,brazil,2022,1.215065502,0.039311247
weo_2020,sps,power,renewablescap,brazil,2023,1.322598253,0.058966871
weo_2020,sps,power,renewablescap,brazil,2024,1.430131004,0.078622495
weo_2020,sps,power,renewablescap,brazil,2025,1.537663755,0.098278118
weo_2020,sps,power,renewablescap,brazil,2026,1.637433658,0.116514792
weo_2020,sps,power,renewablescap,brazil,2027,1.7372035609999998,0.134751465
weo_2020,sps,power,renewablescap,brazil,2028,1.836973463,0.152988138
weo_2020,sps,power,renewablescap,brazil,2029,1.936743366,0.171224812
weo_2020,sps,power,renewablescap,brazil,2030,2.036513268,0.189461485
weo_2020,sps,power,renewablescap,brazil,2031,2.114224051,0.203666031
weo_2020,sps,power,renewablescap,brazil,2032,2.191934834,0.217870577
weo_2020,sps,power,renewablescap,brazil,2033,2.269645616,0.232075123
weo_2020,sps,power,renewablescap,brazil,2034,2.3473563989999997,0.246279669
weo_2020,sps,power,renewablescap,brazil,2035,2.4250671820000003,0.260484214
weo_2020,sps,power,renewablescap,brazil,2036,2.502777964,0.27468876
weo_2020,sps,power,renewablescap,brazil,2037,2.580488747,0.288893306
weo_2020,sps,power,renewablescap,brazil,2038,2.65819953,0.303097852
weo_2020,sps,power,renewablescap,brazil,2039,2.7359103119999997,0.317302398
weo_2020,sps,power,renewablescap,brazil,2040,2.8136210950000002,0.331506944
weo_2020,sps,power,renewablescap,brazil,2041,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2042,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2043,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2044,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2045,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2046,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2047,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2048,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2049,0,-0.182787322
weo_2020,sps,power,renewablescap,brazil,2050,0,-0.182787322
weo_2020,sps,power,renewablescap,central and south america,2020,1,0
weo_2020,sps,power,renewablescap,central and south america,2021,1.137360272,0.019227457
weo_2020,sps,power,renewablescap,central and south america,2022,1.274720543,0.038454914
weo_2020,sps,power,renewablescap,central and south america,2023,1.412080815,0.05768237
weo_2020,sps,power,renewablescap,central and south america,2024,1.549441087,0.076909827
weo_2020,sps,power,renewablescap,central and south america,2025,1.686801359,0.096137284
weo_2020,sps,power,renewablescap,central and south america,2026,1.797869592,0.111684426
weo_2020,sps,power,renewablescap,central and south america,2027,1.9089378259999998,0.127231568
weo_2020,sps,power,renewablescap,central and south america,2028,2.02000606,0.142778711
weo_2020,sps,power,renewablescap,central and south america,2029,2.131074293,0.158325853
weo_2020,sps,power,renewablescap,central and south america,2030,2.242142527,0.173872995
weo_2020,sps,power,renewablescap,central and south america,2031,2.342533208,0.187925511
weo_2020,sps,power,renewablescap,central and south america,2032,2.4429238890000002,0.201978028
weo_2020,sps,power,renewablescap,central and south america,2033,2.5433145699999997,0.216030544
weo_2020,sps,power,renewablescap,central and south america,2034,2.643705251,0.230083061
weo_2020,sps,power,renewablescap,central and south america,2035,2.744095932,0.244135577
weo_2020,sps,power,renewablescap,central and south america,2036,2.844486613,0.258188094
weo_2020,sps,power,renewablescap,central and south america,2037,2.9448772940000003,0.27224061
weo_2020,sps,power,renewablescap,central and south america,2038,3.045267975,0.286293127
weo_2020,sps,power,renewablescap,central and south america,2039,3.145658656,0.300345643
weo_2020,sps,power,renewablescap,central and south america,2040,3.246049337,0.31439816
weo_2020,sps,power,renewablescap,central and south america,2041,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2042,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2043,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2044,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2045,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2046,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2047,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2048,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2049,0,-0.139978296
weo_2020,sps,power,renewablescap,central and south america,2050,0,-0.139978296
weo_2020,sps,power,renewablescap,china,2020,1,0
weo_2020,sps,power,renewablescap,china,2021,1.129078873,0.025137771
weo_2020,sps,power,renewablescap,china,2022,1.258157745,0.050275543
weo_2020,sps,power,renewablescap,china,2023,1.387236618,0.075413314
weo_2020,sps,power,renewablescap,china,2024,1.5163154909999998,0.100551086
weo_2020,sps,power,renewablescap,china,2025,1.6453943629999999,0.125688857
weo_2020,sps,power,renewablescap,china,2026,1.790577222,0.153962838
weo_2020,sps,power,renewablescap,china,2027,1.93576008,0.182236818
weo_2020,sps,power,renewablescap,china,2028,2.080942939,0.210510798
weo_2020,sps,power,renewablescap,china,2029,2.226125797,0.238784779
weo_2020,sps,power,renewablescap,china,2030,2.371308655,0.267058759
weo_2020,sps,power,renewablescap,china,2031,2.518638677,0.295750894
weo_2020,sps,power,renewablescap,china,2032,2.665968698,0.324443029
weo_2020,sps,power,renewablescap,china,2033,2.813298719,0.353135163
weo_2020,sps,power,renewablescap,china,2034,2.9606287399999998,0.381827298
weo_2020,sps,power,renewablescap,china,2035,3.107958761,0.410519433
weo_2020,sps,power,renewablescap,china,2036,3.255288783,0.439211568
weo_2020,sps,power,renewablescap,china,2037,3.402618804,0.467903702
weo_2020,sps,power,renewablescap,china,2038,3.549948825,0.496595837
weo_2020,sps,power,renewablescap,china,2039,3.697278846,0.525287972
weo_2020,sps,power,renewablescap,china,2040,3.844608868,0.553980106
weo_2020,sps,power,renewablescap,china,2041,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2042,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2043,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2044,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2045,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2046,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2047,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2048,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2049,0,-0.194747374
weo_2020,sps,power,renewablescap,china,2050,0,-0.194747374
weo_2020,sps,power,renewablescap,developing economies,2020,1,0
weo_2020,sps,power,renewablescap,developing economies,2021,1.143079287,0.020926429
weo_2020,sps,power,renewablescap,developing economies,2022,1.286158575,0.041852857
weo_2020,sps,power,renewablescap,developing economies,2023,1.429237862,0.062779286
weo_2020,sps,power,renewablescap,developing economies,2024,1.5723171489999999,0.083705715
weo_2020,sps,power,renewablescap,developing economies,2025,1.7153964369999999,0.104632143
weo_2020,sps,power,renewablescap,developing economies,2026,1.908905753,0.132934345
weo_2020,sps,power,renewablescap,developing economies,2027,2.102415069,0.161236547
weo_2020,sps,power,renewablescap,developing economies,2028,2.295924385,0.189538749
weo_2020,sps,power,renewablescap,developing economies,2029,2.4894337010000003,0.217840951
weo_2020,sps,power,renewablescap,developing economies,2030,2.682943017,0.246143153
weo_2020,sps,power,renewablescap,developing economies,2031,2.926067603,0.281701964
weo_2020,sps,power,renewablescap,developing economies,2032,3.16919219,0.317260775
weo_2020,sps,power,renewablescap,developing economies,2033,3.412316776,0.352819586
weo_2020,sps,power,renewablescap,developing economies,2034,3.655441362,0.388378396
weo_2020,sps,power,renewablescap,developing economies,2035,3.898565949,0.423937207
weo_2020,sps,power,renewablescap,developing economies,2036,4.141690535,0.459496018
weo_2020,sps,power,renewablescap,developing economies,2037,4.384815121,0.495054829
weo_2020,sps,power,renewablescap,developing economies,2038,4.6279397079999995,0.530613639
weo_2020,sps,power,renewablescap,developing economies,2039,4.871064294,0.56617245
weo_2020,sps,power,renewablescap,developing economies,2040,5.11418888,0.601731261
weo_2020,sps,power,renewablescap,developing economies,2041,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2042,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2043,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2044,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2045,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2046,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2047,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2048,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2049,0,-0.146257568
weo_2020,sps,power,renewablescap,developing economies,2050,0,-0.146257568
weo_2020,sps,power,renewablescap,european union,2020,1,0
weo_2020,sps,power,renewablescap,european union,2021,1.089400805,0.024089168
weo_2020,sps,power,renewablescap,european union,2022,1.178801609,0.048178335
weo_2020,sps,power,renewablescap,european union,2023,1.2682024140000001,0.072267503
weo_2020,sps,power,renewablescap,european union,2024,1.357603219,0.09635667
weo_2020,sps,power,renewablescap,european union,2025,1.4470040229999999,0.120445838
weo_2020,sps,power,renewablescap,european union,2026,1.514537381,0.138642792
weo_2020,sps,power,renewablescap,european union,2027,1.582070739,0.156839746
weo_2020,sps,power,renewablescap,european union,2028,1.649604097,0.175036701
weo_2020,sps,power,renewablescap,european union,2029,1.717137455,0.193233655
weo_2020,sps,power,renewablescap,european union,2030,1.784670813,0.21143061
weo_2020,sps,power,renewablescap,european union,2031,1.8166882370000002,0.220057748
weo_2020,sps,power,renewablescap,european union,2032,1.8487056609999999,0.228684886
weo_2020,sps,power,renewablescap,european union,2033,1.880723085,0.237312024
weo_2020,sps,power,renewablescap,european union,2034,1.912740509,0.245939162
weo_2020,sps,power,renewablescap,european union,2035,1.944757933,0.2545663
weo_2020,sps,power,renewablescap,european union,2036,1.976775357,0.263193438
weo_2020,sps,power,renewablescap,european union,2037,2.008792781,0.271820577
weo_2020,sps,power,renewablescap,european union,2038,2.040810205,0.280447715
weo_2020,sps,power,renewablescap,european union,2039,2.072827629,0.289074853
weo_2020,sps,power,renewablescap,european union,2040,2.104845053,0.297701991
weo_2020,sps,power,renewablescap,european union,2041,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2042,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2043,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2044,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2045,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2046,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2047,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2048,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2049,0,-0.26945135
weo_2020,sps,power,renewablescap,european union,2050,0,-0.26945135
weo_2020,sps,power,renewablescap,eurasia,2020,1,0
weo_2020,sps,power,renewablescap,eurasia,2021,1.270693657,0.004022216
weo_2020,sps,power,renewablescap,eurasia,2022,1.541387313,0.008044431
