scenario_source,scenario,sector,technology,region,year,tmsr,smsp
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2021,0.996068152,-9.93801e-4
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2022,0.992136304,-0.001987601
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2023,0.988204456,-0.002981402
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2024,0.984272608,-0.003975202
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2025,0.98034076,-0.004969003
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2026,0.97457405,-0.006426577
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2027,0.968807339,-0.007884151
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2028,0.963040629,-0.009341725
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2029,0.957273919,-0.0107993
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2030,0.951507208,-0.012256874
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2031,0.867889908,-0.033391699
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2032,0.784272608,-0.054526525
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2033,0.700655308,-0.075661351
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2034,0.617038008,-0.096796176
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2035,0.533420708,-0.117931002
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2036,0.5420707730000001,-0.115744641
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2037,0.550720839,-0.113558279
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2038,0.559370904,-0.111371918
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2039,0.5680209700000001,-0.109185557
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2040,0.5766710349999999,-0.106999195
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2041,0.536304063,-0.117202215
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2042,0.49593708999999997,-0.127405234
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2043,0.455570118,-0.137608253
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2044,0.415203145,-0.147811273
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2045,0.37483617300000005,-0.158014292
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2046,0.39790301400000005,-0.152183995
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2047,0.42096985600000003,-0.146353698
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2048,0.44403669700000004,-0.140523402
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2049,0.467103539,-0.134693105
etp_2017,b2ds,power,coalcap,association of southeast asian nations,2050,0.49017038,-0.128862808
etp_2017,b2ds,power,gascap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,gascap,association of southeast asian nations,2021,1.026530076,0.009559415
etp_2017,b2ds,power,gascap,association of southeast asian nations,2022,1.053060152,0.01911883
etp_2017,b2ds,power,gascap,association of southeast asian nations,2023,1.079590229,0.028678245
etp_2017,b2ds,power,gascap,association of southeast asian nations,2024,1.106120305,0.03823766
etp_2017,b2ds,power,gascap,association of southeast asian nations,2025,1.132650381,0.047797075
etp_2017,b2ds,power,gascap,association of southeast asian nations,2026,1.169057,0.060915243
etp_2017,b2ds,power,gascap,association of southeast asian nations,2027,1.20546362,0.074033411
etp_2017,b2ds,power,gascap,association of southeast asian nations,2028,1.241870239,0.087151578
etp_2017,b2ds,power,gascap,association of southeast asian nations,2029,1.278276858,0.100269746
etp_2017,b2ds,power,gascap,association of southeast asian nations,2030,1.314683478,0.113387913
etp_2017,b2ds,power,gascap,association of southeast asian nations,2031,1.324796428,0.117031849
etp_2017,b2ds,power,gascap,association of southeast asian nations,2032,1.334909377,0.120675784
etp_2017,b2ds,power,gascap,association of southeast asian nations,2033,1.3450223270000001,0.12431972
etp_2017,b2ds,power,gascap,association of southeast asian nations,2034,1.355135277,0.127963655
etp_2017,b2ds,power,gascap,association of southeast asian nations,2035,1.365248227,0.131607591
etp_2017,b2ds,power,gascap,association of southeast asian nations,2036,1.401654846,0.144725758
etp_2017,b2ds,power,gascap,association of southeast asian nations,2037,1.438061466,0.157843926
etp_2017,b2ds,power,gascap,association of southeast asian nations,2038,1.474468085,0.170962094
etp_2017,b2ds,power,gascap,association of southeast asian nations,2039,1.510874704,0.184080261
etp_2017,b2ds,power,gascap,association of southeast asian nations,2040,1.547281324,0.197198429
etp_2017,b2ds,power,gascap,association of southeast asian nations,2041,1.597846073,0.215418106
etp_2017,b2ds,power,gascap,association of southeast asian nations,2042,1.648410822,0.233637783
etp_2017,b2ds,power,gascap,association of southeast asian nations,2043,1.698975571,0.251857461
etp_2017,b2ds,power,gascap,association of southeast asian nations,2044,1.74954032,0.270077138
etp_2017,b2ds,power,gascap,association of southeast asian nations,2045,1.8001050699999999,0.288296815
etp_2017,b2ds,power,gascap,association of southeast asian nations,2046,1.78190176,0.281737731
etp_2017,b2ds,power,gascap,association of southeast asian nations,2047,1.7636984500000001,0.275178647
etp_2017,b2ds,power,gascap,association of southeast asian nations,2048,1.7454951410000001,0.268619564
etp_2017,b2ds,power,gascap,association of southeast asian nations,2049,1.727291831,0.26206048
etp_2017,b2ds,power,gascap,association of southeast asian nations,2050,1.709088521,0.255501396
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2021,1.063520871,0.01159434
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2022,1.127041742,0.02318868
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2023,1.190562613,0.03478302
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2024,1.254083485,0.04637736
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2025,1.317604356,0.0579717
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2026,1.393466425,0.071818655
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2027,1.469328494,0.08566561
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2028,1.545190563,0.099512564
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2029,1.621052632,0.113359519
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2030,1.6969147009999999,0.12720647400000001
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2031,1.756805808,0.13813828
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2032,1.816696915,0.149070087
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2033,1.876588022,0.160001893
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2034,1.9364791289999999,0.170933699
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2035,1.996370236,0.181865506
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2036,2.104174229,0.201542757
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2037,2.211978221,0.221220009
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2038,2.319782214,0.24089726
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2039,2.427586207,0.260574511
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2040,2.5353902,0.280251763
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2041,2.643194192,0.299929014
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2042,2.7509981850000003,0.31960626600000003
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2043,2.858802178,0.339283517
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2044,2.966606171,0.358960769
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2045,3.074410163,0.37863802
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2046,3.170235935,0.39612891
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2047,3.266061706,0.4136198
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2048,3.361887477,0.43111069
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2049,3.457713249,0.448601581
etp_2017,b2ds,power,hydrocap,association of southeast asian nations,2050,3.55353902,0.466092471
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2021,1.407894737,0.002934078
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2022,1.815789474,0.005868156
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2023,2.223684211,0.008802234
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2024,2.631578947,0.011736312
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2025,3.039473684,0.014670389
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2026,3.546052632,0.018314325
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2027,4.052631579,0.02195826
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2028,4.559210526,0.025602196
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2029,5.065789474,0.029246131
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2030,5.572368421,0.032890067
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2031,5.876315789,0.035076428
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2032,6.180263158,0.037262789
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2033,6.484210526,0.039449151
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2034,6.788157895,0.041635512
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2035,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2036,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2037,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2038,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2039,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2040,7.092105263,0.043821873
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2041,7.193421053,0.04455066
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2042,7.294736842,0.045279447
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2043,7.396052632,0.046008234
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2044,7.497368421,0.046737021
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2045,7.598684211,0.047465809
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2046,7.598684211,0.047465809
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2047,7.598684211,0.047465809
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2048,7.598684211,0.047465809
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2049,7.598684211,0.047465809
etp_2017,b2ds,power,nuclearcap,association of southeast asian nations,2050,7.598684211,0.047465809
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2021,0.974895397,-0.001987601
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2022,0.949790795,-0.003975202
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2023,0.924686192,-0.005962803
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2024,0.89958159,-0.007950405
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2025,0.874476987,-0.009938006
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2026,0.837656904,-0.012853154
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2027,0.80083682,-0.015768302
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2028,0.764016736,-0.018683451
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2029,0.727196653,-0.021598599
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2030,0.690376569,-0.024513748
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2031,0.6627615060000001,-0.026700109
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2032,0.635146444,-0.02888647
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2033,0.607531381,-0.031072831
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2034,0.579916318,-0.033259193
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2035,0.5523012549999999,-0.035445554
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2036,0.5430962340000001,-0.036174341
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2037,0.533891213,-0.036903128
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2038,0.524686192,-0.037631915
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2039,0.515481172,-0.038360702000000003
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2040,0.506276151,-0.039089489
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2041,0.49707113000000003,-0.039818276
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2042,0.48786610900000005,-0.040547064
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2043,0.47866108799999996,-0.041275851
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2044,0.469456067,-0.042004638
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2045,0.460251046,-0.042733425
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2046,0.414225941,-0.04637736
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2047,0.36820083699999995,-0.050021296
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2048,0.32217573200000005,-0.053665231
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2049,0.276150628,-0.057309167
etp_2017,b2ds,power,oilcap,association of southeast asian nations,2050,0.230125523,-0.060953102
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2020,1,0
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2021,1.213712911,0.025223605
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2022,1.427425822,0.05044721
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2023,1.641138733,0.075670815
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2024,1.854851644,0.100894421
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2025,2.068564555,0.126118026
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2026,2.581074579,0.186607354
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2027,3.093584603,0.247096683
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2028,3.606094627,0.307586011
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2029,4.118604651,0.36807534
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2030,4.631114675,0.428564668
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2031,5.322694467,0.510188822
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2032,6.014274258,0.591812976
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2033,6.70585405,0.67343713
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2034,7.397433841,0.755061284
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2035,8.089013633,0.836685438
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2036,8.774418605000001,0.917580805
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2037,9.459823577,0.998476172
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2038,10.145228549,1.079371539
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2039,10.83063352,1.160266906
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2040,11.51603849,1.241162273
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2041,12.29406576,1.332989447
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2042,13.07209302,1.42481662
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2043,13.85012029,1.516643793
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2044,14.62814755,1.608470967
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2045,15.40617482,1.70029814
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2046,16.48676824,1.827835881
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2047,17.56736167,1.955373622
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2048,18.64795509,2.082911362
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2049,19.72854852,2.210449103
etp_2017,b2ds,power,renewablescap,association of southeast asian nations,2050,20.80914194,2.337986844
etp_2017,b2ds,power,coalcap,brazil,2020,1,0
etp_2017,b2ds,power,coalcap,brazil,2021,1,0
etp_2017,b2ds,power,coalcap,brazil,2022,1,0
etp_2017,b2ds,power,coalcap,brazil,2023,1,0
etp_2017,b2ds,power,coalcap,brazil,2024,1,0
etp_2017,b2ds,power,coalcap,brazil,2025,1,0
etp_2017,b2ds,power,coalcap,brazil,2026,1,0
etp_2017,b2ds,power,coalcap,brazil,2027,1,0
etp_2017,b2ds,power,coalcap,brazil,2028,1,0
etp_2017,b2ds,power,coalcap,brazil,2029,1,0
etp_2017,b2ds,power,coalcap,brazil,2030,1,0
etp_2017,b2ds,power,coalcap,brazil,2031,0.95,-0.001184251
etp_2017,b2ds,power,coalcap,brazil,2032,0.9,-0.002368502
etp_2017,b2ds,power,coalcap,brazil,2033,0.85,-0.003552753
etp_2017,b2ds,power,coalcap,brazil,2034,0.8,-0.004737004
etp_2017,b2ds,power,coalcap,brazil,2035,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2036,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2037,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2038,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2039,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2040,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2041,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2042,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2043,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2044,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2045,0.75,-0.005921255
etp_2017,b2ds,power,coalcap,brazil,2046,0.7,-0.007105506
etp_2017,b2ds,power,coalcap,brazil,2047,0.65,-0.008289757
etp_2017,b2ds,power,coalcap,brazil,2048,0.6,-0.009474008
etp_2017,b2ds,power,coalcap,brazil,2049,0.55,-0.010658259
etp_2017,b2ds,power,coalcap,brazil,2050,0.5,-0.01184251
etp_2017,b2ds,power,gascap,brazil,2020,1,0
etp_2017,b2ds,power,gascap,brazil,2021,1,0
etp_2017,b2ds,power,gascap,brazil,2022,1,0
etp_2017,b2ds,power,gascap,brazil,2023,1,0
etp_2017,b2ds,power,gascap,brazil,2024,1,0
etp_2017,b2ds,power,gascap,brazil,2025,1,0
etp_2017,b2ds,power,gascap,brazil,2026,1,0
etp_2017,b2ds,power,gascap,brazil,2027,1,0
etp_2017,b2ds,power,gascap,brazil,2028,1,0
etp_2017,b2ds,power,gascap,brazil,2029,1,0
etp_2017,b2ds,power,gascap,brazil,2030,1,0
etp_2017,b2ds,power,gascap,brazil,2031,0.973333333,-0.002368502
etp_2017,b2ds,power,gascap,brazil,2032,0.946666667,-0.004737004
etp_2017,b2ds,power,gascap,brazil,2033,0.92,-0.007105506
etp_2017,b2ds,power,gascap,brazil,2034,0.893333333,-0.009474008
etp_2017,b2ds,power,gascap,brazil,2035,0.8666666670000001,-0.01184251
etp_2017,b2ds,power,gascap,brazil,2036,0.853333333,-0.013026761
etp_2017,b2ds,power,gascap,brazil,2037,0.84,-0.014211012
etp_2017,b2ds,power,gascap,brazil,2038,0.826666667,-0.015395263
etp_2017,b2ds,power,gascap,brazil,2039,0.813333333,-0.016579514
etp_2017,b2ds,power,gascap,brazil,2040,0.8,-0.017763765
etp_2017,b2ds,power,gascap,brazil,2041,0.786666667,-0.018948016
etp_2017,b2ds,power,gascap,brazil,2042,0.7733333330000001,-0.020132267
etp_2017,b2ds,power,gascap,brazil,2043,0.76,-0.021316518
etp_2017,b2ds,power,gascap,brazil,2044,0.746666667,-0.022500769
etp_2017,b2ds,power,gascap,brazil,2045,0.733333333,-0.02368502
etp_2017,b2ds,power,gascap,brazil,2046,0.72,-0.024869271
etp_2017,b2ds,power,gascap,brazil,2047,0.706666667,-0.026053522
etp_2017,b2ds,power,gascap,brazil,2048,0.693333333,-0.027237773
etp_2017,b2ds,power,gascap,brazil,2049,0.6799999999999999,-0.028422024
etp_2017,b2ds,power,gascap,brazil,2050,0.666666667,-0.029606275
etp_2017,b2ds,power,hydrocap,brazil,2020,1,0
etp_2017,b2ds,power,hydrocap,brazil,2021,1.02214349,0.013457398
etp_2017,b2ds,power,hydrocap,brazil,2022,1.04428698,0.026914795
etp_2017,b2ds,power,hydrocap,brazil,2023,1.066430469,0.040372193
etp_2017,b2ds,power,hydrocap,brazil,2024,1.088573959,0.053829591
etp_2017,b2ds,power,hydrocap,brazil,2025,1.110717449,0.067286989
etp_2017,b2ds,power,hydrocap,brazil,2026,1.118511957,0.072023993
etp_2017,b2ds,power,hydrocap,brazil,2027,1.126306466,0.076760997
etp_2017,b2ds,power,hydrocap,brazil,2028,1.134100974,0.081498001
etp_2017,b2ds,power,hydrocap,brazil,2029,1.1418954829999999,0.086235005
etp_2017,b2ds,power,hydrocap,brazil,2030,1.149689991,0.090972009
etp_2017,b2ds,power,hydrocap,brazil,2031,1.1574845,0.095709013
etp_2017,b2ds,power,hydrocap,brazil,2032,1.165279008,0.100446017
etp_2017,b2ds,power,hydrocap,brazil,2033,1.173073516,0.105183021
etp_2017,b2ds,power,hydrocap,brazil,2034,1.180868025,0.109920025
etp_2017,b2ds,power,hydrocap,brazil,2035,1.188662533,0.114657029
etp_2017,b2ds,power,hydrocap,brazil,2036,1.206200177,0.125315288
etp_2017,b2ds,power,hydrocap,brazil,2037,1.223737821,0.135973547
etp_2017,b2ds,power,hydrocap,brazil,2038,1.241275465,0.146631806
etp_2017,b2ds,power,hydrocap,brazil,2039,1.258813109,0.157290065
etp_2017,b2ds,power,hydrocap,brazil,2040,1.276350753,0.167948324
etp_2017,b2ds,power,hydrocap,brazil,2041,1.29193977,0.177422332
etp_2017,b2ds,power,hydrocap,brazil,2042,1.307528787,0.18689634
etp_2017,b2ds,power,hydrocap,brazil,2043,1.323117803,0.196370348
etp_2017,b2ds,power,hydrocap,brazil,2044,1.33870682,0.205844356
etp_2017,b2ds,power,hydrocap,brazil,2045,1.354295837,0.215318364
etp_2017,b2ds,power,hydrocap,brazil,2046,1.371833481,0.225976623
etp_2017,b2ds,power,hydrocap,brazil,2047,1.389371125,0.236634882
etp_2017,b2ds,power,hydrocap,brazil,2048,1.406908769,0.247293141
etp_2017,b2ds,power,hydrocap,brazil,2049,1.424446413,0.2579514
etp_2017,b2ds,power,hydrocap,brazil,2050,1.441984057,0.268609659
etp_2017,b2ds,power,nuclearcap,brazil,2020,1,0
etp_2017,b2ds,power,nuclearcap,brazil,2021,1.035714286,5.38296e-4
etp_2017,b2ds,power,nuclearcap,brazil,2022,1.071428571,0.001076592
etp_2017,b2ds,power,nuclearcap,brazil,2023,1.107142857,0.001614888
etp_2017,b2ds,power,nuclearcap,brazil,2024,1.142857143,0.002153184
etp_2017,b2ds,power,nuclearcap,brazil,2025,1.178571429,0.00269148
etp_2017,b2ds,power,nuclearcap,brazil,2026,1.335714286,0.005059982
etp_2017,b2ds,power,nuclearcap,brazil,2027,1.492857143,0.007428484
etp_2017,b2ds,power,nuclearcap,brazil,2028,1.65,0.009796986
etp_2017,b2ds,power,nuclearcap,brazil,2029,1.807142857,0.012165488
etp_2017,b2ds,power,nuclearcap,brazil,2030,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2031,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2032,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2033,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2034,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2035,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2036,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2037,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2038,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2039,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2040,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2041,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2042,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2043,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2044,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2045,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2046,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2047,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2048,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2049,1.9642857139999998,0.01453399
etp_2017,b2ds,power,nuclearcap,brazil,2050,1.9642857139999998,0.01453399
etp_2017,b2ds,power,oilcap,brazil,2020,1,0
etp_2017,b2ds,power,oilcap,brazil,2021,1,0
etp_2017,b2ds,power,oilcap,brazil,2022,1,0
etp_2017,b2ds,power,oilcap,brazil,2023,1,0
etp_2017,b2ds,power,oilcap,brazil,2024,1,0
etp_2017,b2ds,power,oilcap,brazil,2025,1,0
etp_2017,b2ds,power,oilcap,brazil,2026,0.95,-0.002368502
etp_2017,b2ds,power,oilcap,brazil,2027,0.9,-0.004737004
etp_2017,b2ds,power,oilcap,brazil,2028,0.85,-0.007105506
etp_2017,b2ds,power,oilcap,brazil,2029,0.8,-0.009474008
etp_2017,b2ds,power,oilcap,brazil,2030,0.75,-0.01184251
etp_2017,b2ds,power,oilcap,brazil,2031,0.7,-0.014211012
etp_2017,b2ds,power,oilcap,brazil,2032,0.65,-0.016579514
etp_2017,b2ds,power,oilcap,brazil,2033,0.6,-0.018948016
etp_2017,b2ds,power,oilcap,brazil,2034,0.55,-0.021316518
etp_2017,b2ds,power,oilcap,brazil,2035,0.5,-0.02368502
etp_2017,b2ds,power,oilcap,brazil,2036,0.44999999999999996,-0.026053522
etp_2017,b2ds,power,oilcap,brazil,2037,0.4,-0.028422024
etp_2017,b2ds,power,oilcap,brazil,2038,0.35,-0.030790526
etp_2017,b2ds,power,oilcap,brazil,2039,0.30000000000000004,-0.033159028
etp_2017,b2ds,power,oilcap,brazil,2040,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2041,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2042,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2043,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2044,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2045,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2046,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2047,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2048,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2049,0.25,-0.03552753
etp_2017,b2ds,power,oilcap,brazil,2050,0.25,-0.03552753
etp_2017,b2ds,power,renewablescap,brazil,2020,1,0
etp_2017,b2ds,power,renewablescap,brazil,2021,1.088818117,0.019301753
etp_2017,b2ds,power,renewablescap,brazil,2022,1.177636235,0.038603507
etp_2017,b2ds,power,renewablescap,brazil,2023,1.266454352,0.05790526
